Focal_Region	Boots	Experiment	Variable
Undiverged	0.0728174129582437	WGBS	TajimaD
Focal	0.204298699643558	WGBS	TajimaD
Undiverged	-0.0139256405895434	WGBS	TajimaD
Focal	0.186938386163142	WGBS	TajimaD
Undiverged	0.0516519519905499	WGBS	TajimaD
Focal	0.202710103372894	WGBS	TajimaD
Undiverged	-0.0921776294654897	WGBS	TajimaD
Focal	0.18052452497906	WGBS	TajimaD
Undiverged	0.0824879596182443	WGBS	TajimaD
Focal	0.22171547445332	WGBS	TajimaD
Undiverged	0.00635897047507368	WGBS	TajimaD
Focal	0.158768072674581	WGBS	TajimaD
Undiverged	0.0584992196045425	WGBS	TajimaD
Focal	0.174448264406568	WGBS	TajimaD
Undiverged	-0.00951842033693269	WGBS	TajimaD
Focal	0.243618557555746	WGBS	TajimaD
Undiverged	-0.00766485517188501	WGBS	TajimaD
Focal	0.193767492227361	WGBS	TajimaD
Undiverged	-0.0142337404779532	WGBS	TajimaD
Focal	0.297211726567261	WGBS	TajimaD
Undiverged	0.0168915327149456	WGBS	TajimaD
Focal	0.237262139848231	WGBS	TajimaD
Undiverged	0.0700853844441782	WGBS	TajimaD
Focal	0.226817326565748	WGBS	TajimaD
Undiverged	0.0533424172865311	WGBS	TajimaD
Focal	0.196377441466217	WGBS	TajimaD
Undiverged	-0.0158488015799592	WGBS	TajimaD
Focal	0.215943872212459	WGBS	TajimaD
Undiverged	0.0384084938368022	WGBS	TajimaD
Focal	0.268129773631556	WGBS	TajimaD
Undiverged	0.00232607207542788	WGBS	TajimaD
Focal	0.240821463111979	WGBS	TajimaD
Undiverged	-0.0516608529708525	WGBS	TajimaD
Focal	0.311321899239229	WGBS	TajimaD
Undiverged	0.0605450746721932	WGBS	TajimaD
Focal	0.250582040874359	WGBS	TajimaD
Undiverged	0.0293792180762483	WGBS	TajimaD
Focal	0.244026025232514	WGBS	TajimaD
Undiverged	0.0915629812517855	WGBS	TajimaD
Focal	0.265786178360635	WGBS	TajimaD
Undiverged	0.0402924302576172	WGBS	TajimaD
Focal	0.206167189103559	WGBS	TajimaD
Undiverged	-0.0413690417607509	WGBS	TajimaD
Focal	0.278331635034598	WGBS	TajimaD
Undiverged	-0.0121764474141898	WGBS	TajimaD
Focal	0.301447090272918	WGBS	TajimaD
Undiverged	0.0549600583655098	WGBS	TajimaD
Focal	0.25864207685974	WGBS	TajimaD
Undiverged	0.0348671760104156	WGBS	TajimaD
Focal	0.222988017920896	WGBS	TajimaD
Undiverged	0.105031667608681	WGBS	TajimaD
Focal	0.250221227211264	WGBS	TajimaD
Undiverged	-0.0182736221712832	WGBS	TajimaD
Focal	0.285713247956254	WGBS	TajimaD
Undiverged	0.0552169785440347	WGBS	TajimaD
Focal	0.300141562363561	WGBS	TajimaD
Undiverged	0.000296195516223207	WGBS	TajimaD
Focal	0.204953435099579	WGBS	TajimaD
Undiverged	0.044847182815413	WGBS	TajimaD
Focal	0.204431760387787	WGBS	TajimaD
Undiverged	0.00545941712898979	WGBS	TajimaD
Focal	0.191347558540092	WGBS	TajimaD
Undiverged	0.0263079245558204	WGBS	TajimaD
Focal	0.260343723361479	WGBS	TajimaD
Undiverged	0.0209705937165923	WGBS	TajimaD
Focal	0.225622093034058	WGBS	TajimaD
Undiverged	0.076135644317397	WGBS	TajimaD
Focal	0.250550539355522	WGBS	TajimaD
Undiverged	0.0420421376044098	WGBS	TajimaD
Focal	0.221043429232859	WGBS	TajimaD
Undiverged	-0.0125248043217546	WGBS	TajimaD
Focal	0.187055256227661	WGBS	TajimaD
Undiverged	-0.0121437812641207	WGBS	TajimaD
Focal	0.252636529151223	WGBS	TajimaD
Undiverged	0.0709829726012593	WGBS	TajimaD
Focal	0.290493422907925	WGBS	TajimaD
Undiverged	0.0294938070536614	WGBS	TajimaD
Focal	0.255297473188403	WGBS	TajimaD
Undiverged	0.0397035983064367	WGBS	TajimaD
Focal	0.238453943744812	WGBS	TajimaD
Undiverged	0.0372139628049712	WGBS	TajimaD
Focal	0.182082259718691	WGBS	TajimaD
Undiverged	0.0341220491348022	WGBS	TajimaD
Focal	0.18985855919759	WGBS	TajimaD
Undiverged	-0.00951471744731985	WGBS	TajimaD
Focal	0.175137643269694	WGBS	TajimaD
Undiverged	0.0791232406713178	WGBS	TajimaD
Focal	0.24943503084707	WGBS	TajimaD
Undiverged	0.0337411200225184	WGBS	TajimaD
Focal	0.27651035186371	WGBS	TajimaD
Undiverged	-0.0121615902023779	WGBS	TajimaD
Focal	0.233933051795179	WGBS	TajimaD
Undiverged	0.000451323178327489	WGBS	TajimaD
Focal	0.230787512864901	WGBS	TajimaD
Undiverged	0.0605977524761849	WGBS	TajimaD
Focal	0.288135985271822	WGBS	TajimaD
Undiverged	0.0440417862481775	WGBS	TajimaD
Focal	0.262344268819509	WGBS	TajimaD
Undiverged	0.0402266270364611	WGBS	TajimaD
Focal	0.235458963269594	WGBS	TajimaD
Undiverged	0.0287263688027422	WGBS	TajimaD
Focal	0.185559691702875	WGBS	TajimaD
Undiverged	0.136216790164641	WGBS	TajimaD
Focal	0.187841254086772	WGBS	TajimaD
Undiverged	0.0424470630823045	WGBS	TajimaD
Focal	0.233570817739507	WGBS	TajimaD
Undiverged	-0.0342127816367421	WGBS	TajimaD
Focal	0.176764756670377	WGBS	TajimaD
Undiverged	-0.0073025780865293	WGBS	TajimaD
Focal	0.257194057457196	WGBS	TajimaD
Undiverged	0.0428365705267017	WGBS	TajimaD
Focal	0.202225272792792	WGBS	TajimaD
Undiverged	0.056359769546782	WGBS	TajimaD
Focal	0.254445636319527	WGBS	TajimaD
Undiverged	0.112530675509728	WGBS	TajimaD
Focal	0.252041838411811	WGBS	TajimaD
Undiverged	0.0725951257375655	WGBS	TajimaD
Focal	0.164551329025952	WGBS	TajimaD
Undiverged	0.0562784563846744	WGBS	TajimaD
Focal	0.231090055898019	WGBS	TajimaD
Undiverged	0.0289173051195238	WGBS	TajimaD
Focal	0.188643931542567	WGBS	TajimaD
Undiverged	0.0176445335530429	WGBS	TajimaD
Focal	0.203293919443903	WGBS	TajimaD
Undiverged	0.138017908578702	WGBS	TajimaD
Focal	0.203937408114596	WGBS	TajimaD
Undiverged	0.0524618449712345	WGBS	TajimaD
Focal	0.203607280615444	WGBS	TajimaD
Undiverged	0.0805879967856228	WGBS	TajimaD
Focal	0.149163416080373	WGBS	TajimaD
Undiverged	0.131338794203192	WGBS	TajimaD
Focal	0.215221795170063	WGBS	TajimaD
Undiverged	0.0385243024543196	WGBS	TajimaD
Focal	0.199013137368481	WGBS	TajimaD
Undiverged	-0.0196516342528259	WGBS	TajimaD
Focal	0.251580171985942	WGBS	TajimaD
Undiverged	0.00378998990498311	WGBS	TajimaD
Focal	0.222431751655508	WGBS	TajimaD
Undiverged	0.0060873795417031	WGBS	TajimaD
Focal	0.303468613360727	WGBS	TajimaD
Undiverged	0.0692190594865067	WGBS	TajimaD
Focal	0.206815930915162	WGBS	TajimaD
Undiverged	0.0637311928460166	WGBS	TajimaD
Focal	0.257520048087189	WGBS	TajimaD
Undiverged	0.0042250973180249	WGBS	TajimaD
Focal	0.236789128643025	WGBS	TajimaD
Undiverged	0.00367132459100415	WGBS	TajimaD
Focal	0.254432526516551	WGBS	TajimaD
Undiverged	0.0545794590851364	WGBS	TajimaD
Focal	0.246609930582751	WGBS	TajimaD
Undiverged	-0.0185605836925641	WGBS	TajimaD
Focal	0.217679164415282	WGBS	TajimaD
Undiverged	0.0745288306588763	WGBS	TajimaD
Focal	0.204876866580556	WGBS	TajimaD
Undiverged	0.0993001092103803	WGBS	TajimaD
Focal	0.199293637857706	WGBS	TajimaD
Undiverged	0.0447686379203776	WGBS	TajimaD
Focal	0.210137092986134	WGBS	TajimaD
Undiverged	0.0484073914277083	WGBS	TajimaD
Focal	0.210493256682664	WGBS	TajimaD
Undiverged	-0.0142803253220107	WGBS	TajimaD
Focal	0.237352976654921	WGBS	TajimaD
Undiverged	-0.0132080698183415	WGBS	TajimaD
Focal	0.270929739664803	WGBS	TajimaD
Undiverged	-0.00475698401561325	WGBS	TajimaD
Focal	0.236016414911221	WGBS	TajimaD
Undiverged	0.0251095507368226	WGBS	TajimaD
Focal	0.274482148328326	WGBS	TajimaD
Undiverged	-0.036741597485844	WGBS	TajimaD
Focal	0.283439181503628	WGBS	TajimaD
Undiverged	0.0547672019454982	WGBS	TajimaD
Focal	0.254824292191452	WGBS	TajimaD
Undiverged	0.00687928097981095	WGBS	TajimaD
Focal	0.265339400487449	WGBS	TajimaD
Undiverged	0.076547934991177	WGBS	TajimaD
Focal	0.230508985862953	WGBS	TajimaD
Undiverged	0.0197812197851003	WGBS	TajimaD
Focal	0.291554562107108	WGBS	TajimaD
Undiverged	-0.00738764021247339	WGBS	TajimaD
Focal	0.27606927418527	WGBS	TajimaD
Undiverged	0.0100263107821717	WGBS	TajimaD
Focal	0.214675980474783	WGBS	TajimaD
Undiverged	0.089704113836547	WGBS	TajimaD
Focal	0.175303214122492	WGBS	TajimaD
Undiverged	-0.0264948732873855	WGBS	TajimaD
Focal	0.246080818907907	WGBS	TajimaD
Undiverged	0.0298460064694342	WGBS	TajimaD
Focal	0.182354000275722	WGBS	TajimaD
Undiverged	0.0830875250445133	WGBS	TajimaD
Focal	0.255698943118883	WGBS	TajimaD
Undiverged	0.015167974480696	WGBS	TajimaD
Focal	0.260109440334045	WGBS	TajimaD
Undiverged	-0.00564767922404283	WGBS	TajimaD
Focal	0.187471497083247	WGBS	TajimaD
Undiverged	0.0698338978349118	WGBS	TajimaD
Focal	0.270640826035855	WGBS	TajimaD
Undiverged	-0.00837375597306102	WGBS	TajimaD
Focal	0.241937966750428	WGBS	TajimaD
Undiverged	0.0153490189309457	WGBS	TajimaD
Focal	0.195143349242456	WGBS	TajimaD
Undiverged	-0.0202519915924536	WGBS	TajimaD
Focal	0.246210338304372	WGBS	TajimaD
Undiverged	0.0761766090990557	WGBS	TajimaD
Focal	0.222480933050458	WGBS	TajimaD
Undiverged	0.0537445801671288	WGBS	TajimaD
Focal	0.218133141418566	WGBS	TajimaD
Undiverged	0.0240940038268271	WGBS	TajimaD
Focal	0.212329047228938	WGBS	TajimaD
Undiverged	-0.0497082122872483	WGBS	TajimaD
Focal	0.23886232867668	WGBS	TajimaD
Undiverged	-0.00562101252086784	WGBS	TajimaD
Focal	0.249202393817724	WGBS	TajimaD
Undiverged	-0.0197424139623557	WGBS	TajimaD
Focal	0.182882528512896	WGBS	TajimaD
Undiverged	-0.0397883814411214	WGBS	TajimaD
Focal	0.213833421875906	WGBS	TajimaD
Undiverged	0.0794108521900188	WGBS	TajimaD
Focal	0.193626074551374	WGBS	TajimaD
Undiverged	0.00515609807239065	WGBS	TajimaD
Focal	0.25747403594861	WGBS	TajimaD
Undiverged	0.0669831584272375	WGBS	TajimaD
Focal	0.236970621388201	WGBS	TajimaD
Undiverged	-0.0332885814068929	WGBS	TajimaD
Focal	0.243443509954278	WGBS	TajimaD
Undiverged	0.00442756046723529	WGBS	TajimaD
Focal	0.231927296538101	WGBS	TajimaD
Undiverged	-0.0453332840299048	WGBS	TajimaD
Focal	0.216716456135486	WGBS	TajimaD
Undiverged	0.071035037818119	WGBS	TajimaD
Focal	0.25269020514552	WGBS	TajimaD
Undiverged	-0.0593999416982312	WGBS	TajimaD
Focal	0.246953100256225	WGBS	TajimaD
Undiverged	0.0267048346413738	WGBS	TajimaD
Focal	0.221322519103768	WGBS	TajimaD
Undiverged	-0.015977731722711	WGBS	TajimaD
Focal	0.246255489515741	WGBS	TajimaD
Undiverged	-0.0562736278292908	WGBS	TajimaD
Focal	0.2766930155147	WGBS	TajimaD
Undiverged	-0.0093594031622995	WGBS	TajimaD
Focal	0.183210825138726	WGBS	TajimaD
Undiverged	0.0368305021357006	WGBS	TajimaD
Focal	0.200769234194122	WGBS	TajimaD
Undiverged	-0.00973152197598394	WGBS	TajimaD
Focal	0.240720409239299	WGBS	TajimaD
Undiverged	0.136101502072033	WGBS	TajimaD
Focal	0.24614496867102	WGBS	TajimaD
Undiverged	0.0219529134459117	WGBS	TajimaD
Focal	0.195032134486993	WGBS	TajimaD
Undiverged	0.105191107011866	WGBS	TajimaD
Focal	0.305306596890193	WGBS	TajimaD
Undiverged	0.016613099958767	WGBS	TajimaD
Focal	0.242984255248484	WGBS	TajimaD
Undiverged	0.110991622682182	WGBS	TajimaD
Focal	0.187282372422701	WGBS	TajimaD
Undiverged	0.101077832861389	WGBS	TajimaD
Focal	0.190865174796692	WGBS	TajimaD
Undiverged	0.070159992426394	WGBS	TajimaD
Focal	0.312956348079617	WGBS	TajimaD
Undiverged	-0.0991739332979023	WGBS	TajimaD
Focal	0.253585004276296	WGBS	TajimaD
Undiverged	-0.0120135859059126	WGBS	TajimaD
Focal	0.241953025661685	WGBS	TajimaD
Undiverged	0.123729385209942	WGBS	TajimaD
Focal	0.183379686973134	WGBS	TajimaD
Undiverged	0.064430676508887	WGBS	TajimaD
Focal	0.211914297338921	WGBS	TajimaD
Undiverged	0.0257820844228887	WGBS	TajimaD
Focal	0.226556892550026	WGBS	TajimaD
Undiverged	-0.0345211631915796	WGBS	TajimaD
Focal	0.223041844775444	WGBS	TajimaD
Undiverged	0.0107501150569473	WGBS	TajimaD
Focal	0.280107391021816	WGBS	TajimaD
Undiverged	-0.00485915271497618	WGBS	TajimaD
Focal	0.217721704337771	WGBS	TajimaD
Undiverged	0.069561790033022	WGBS	TajimaD
Focal	0.220760417096424	WGBS	TajimaD
Undiverged	0.0207358400454379	WGBS	TajimaD
Focal	0.261616082684916	WGBS	TajimaD
Undiverged	0.0477493394945747	WGBS	TajimaD
Focal	0.303724602872025	WGBS	TajimaD
Undiverged	0.0975056778611687	WGBS	TajimaD
Focal	0.211868362949034	WGBS	TajimaD
Undiverged	-0.0299074014189263	WGBS	TajimaD
Focal	0.251372044287857	WGBS	TajimaD
Undiverged	0.0148972277764737	WGBS	TajimaD
Focal	0.310788321877414	WGBS	TajimaD
Undiverged	-0.0567220908401547	WGBS	TajimaD
Focal	0.286095333513156	WGBS	TajimaD
Undiverged	0.091444217566928	WGBS	TajimaD
Focal	0.232425812409364	WGBS	TajimaD
Undiverged	0.0477298888296758	WGBS	TajimaD
Focal	0.234620380377409	WGBS	TajimaD
Undiverged	0.0590726310973832	WGBS	TajimaD
Focal	0.202241752793425	WGBS	TajimaD
Undiverged	0.0410902805702325	WGBS	TajimaD
Focal	0.208556320691026	WGBS	TajimaD
Undiverged	-0.0110742428971667	WGBS	TajimaD
Focal	0.242763566103273	WGBS	TajimaD
Undiverged	0.0522719411958237	WGBS	TajimaD
Focal	0.155878954972789	WGBS	TajimaD
Undiverged	-0.0196116581524125	WGBS	TajimaD
Focal	0.248782333624184	WGBS	TajimaD
Undiverged	-0.0134100642172485	WGBS	TajimaD
Focal	0.201104313302287	WGBS	TajimaD
Undiverged	0.0438385746697496	WGBS	TajimaD
Focal	0.313629163521141	WGBS	TajimaD
Undiverged	-0.000815990450882411	WGBS	TajimaD
Focal	0.177271004793557	WGBS	TajimaD
Undiverged	0.0565292839035866	WGBS	TajimaD
Focal	0.223444477984345	WGBS	TajimaD
Undiverged	0.059147613142456	WGBS	TajimaD
Focal	0.271555049735468	WGBS	TajimaD
Undiverged	-0.0620730121861945	WGBS	TajimaD
Focal	0.283308517614455	WGBS	TajimaD
Undiverged	-0.00345648903302175	WGBS	TajimaD
Focal	0.231551582035277	WGBS	TajimaD
Undiverged	0.0685240763932219	WGBS	TajimaD
Focal	0.278650002713301	WGBS	TajimaD
Undiverged	0.00729404823520097	WGBS	TajimaD
Focal	0.211548023576056	WGBS	TajimaD
Undiverged	-0.0212625712313242	WGBS	TajimaD
Focal	0.279135706316692	WGBS	TajimaD
Undiverged	0.0943284702125986	WGBS	TajimaD
Focal	0.323619076489225	WGBS	TajimaD
Undiverged	0.0442454675176413	WGBS	TajimaD
Focal	0.220601779365866	WGBS	TajimaD
Undiverged	0.0440059314082502	WGBS	TajimaD
Focal	0.233602233264238	WGBS	TajimaD
Undiverged	0.0201804730316826	WGBS	TajimaD
Focal	0.308121483189458	WGBS	TajimaD
Undiverged	0.00884031033037981	WGBS	TajimaD
Focal	0.219835420212264	WGBS	TajimaD
Undiverged	0.0628403567946484	WGBS	TajimaD
Focal	0.28301602271989	WGBS	TajimaD
Undiverged	0.0324542169382777	WGBS	TajimaD
Focal	0.275961666023138	WGBS	TajimaD
Undiverged	0.0277847797450071	WGBS	TajimaD
Focal	0.20191374149312	WGBS	TajimaD
Undiverged	0.0262094108196041	WGBS	TajimaD
Focal	0.287176158621888	WGBS	TajimaD
Undiverged	-0.00311178675761493	WGBS	TajimaD
Focal	0.214882302494527	WGBS	TajimaD
Undiverged	-0.0228726192056815	WGBS	TajimaD
Focal	0.260009331870421	WGBS	TajimaD
Undiverged	-0.0286564937256699	WGBS	TajimaD
Focal	0.236384118833214	WGBS	TajimaD
Undiverged	0.0244514085280173	WGBS	TajimaD
Focal	0.184278810153119	WGBS	TajimaD
Undiverged	0.0330225639572543	WGBS	TajimaD
Focal	0.21584323846694	WGBS	TajimaD
Undiverged	0.0300300059635121	WGBS	TajimaD
Focal	0.247485028895176	WGBS	TajimaD
Undiverged	0.00492921771586417	WGBS	TajimaD
Focal	0.251679027916279	WGBS	TajimaD
Undiverged	0.0878761377983865	WGBS	TajimaD
Focal	0.272606030496597	WGBS	TajimaD
Undiverged	0.0619055600837587	WGBS	TajimaD
Focal	0.295748538943951	WGBS	TajimaD
Undiverged	0.0634756290170341	WGBS	TajimaD
Focal	0.184164170548738	WGBS	TajimaD
Undiverged	0.0905387144618717	WGBS	TajimaD
Focal	0.246638682597673	WGBS	TajimaD
Undiverged	0.029412355360102	WGBS	TajimaD
Focal	0.204940214230762	WGBS	TajimaD
Undiverged	-0.0297088299860821	WGBS	TajimaD
Focal	0.166099787018845	WGBS	TajimaD
Undiverged	0.00824815408577081	WGBS	TajimaD
Focal	0.285321299080602	WGBS	TajimaD
Undiverged	0.0101911400571381	WGBS	TajimaD
Focal	0.262297416141212	WGBS	TajimaD
Undiverged	0.034425229333591	WGBS	TajimaD
Focal	0.235437257069141	WGBS	TajimaD
Undiverged	0.0577281244170995	WGBS	TajimaD
Focal	0.27408406457678	WGBS	TajimaD
Undiverged	0.00199088359964877	WGBS	TajimaD
Focal	0.302202883775615	WGBS	TajimaD
Undiverged	0.00321137765580023	WGBS	TajimaD
Focal	0.195825668510512	WGBS	TajimaD
Undiverged	0.0143315034044438	WGBS	TajimaD
Focal	0.203519872246769	WGBS	TajimaD
Undiverged	0.0307411542063039	WGBS	TajimaD
Focal	0.23510455495741	WGBS	TajimaD
Undiverged	0.0332709557492834	WGBS	TajimaD
Focal	0.226541590257637	WGBS	TajimaD
Undiverged	0.0600811472551372	WGBS	TajimaD
Focal	0.252732205120905	WGBS	TajimaD
Undiverged	0.00180332436787395	WGBS	TajimaD
Focal	0.248921299472023	WGBS	TajimaD
Undiverged	0.0775048472720887	WGBS	TajimaD
Focal	0.240988172561484	WGBS	TajimaD
Undiverged	0.0737602238413097	WGBS	TajimaD
Focal	0.289840658274028	WGBS	TajimaD
Undiverged	0.0545549011030378	WGBS	TajimaD
Focal	0.225554581325122	WGBS	TajimaD
Undiverged	-0.000537088692464608	WGBS	TajimaD
Focal	0.22430310569921	WGBS	TajimaD
Undiverged	0.0849382722992549	WGBS	TajimaD
Focal	0.249524438606905	WGBS	TajimaD
Undiverged	-0.0328078690894646	WGBS	TajimaD
Focal	0.244518716079871	WGBS	TajimaD
Undiverged	0.0440561263268134	WGBS	TajimaD
Focal	0.257817073625013	WGBS	TajimaD
Undiverged	-0.0426749273963697	WGBS	TajimaD
Focal	0.271929868156221	WGBS	TajimaD
Undiverged	-0.0369558228188624	WGBS	TajimaD
Focal	0.109954785652995	WGBS	TajimaD
Undiverged	0.000993426568989016	WGBS	TajimaD
Focal	0.281482253605776	WGBS	TajimaD
Undiverged	0.0347113461313999	WGBS	TajimaD
Focal	0.2426711165115	WGBS	TajimaD
Undiverged	0.0401989787019734	WGBS	TajimaD
Focal	0.263404781878532	WGBS	TajimaD
Undiverged	-0.0359974054775543	WGBS	TajimaD
Focal	0.238078681511611	WGBS	TajimaD
Undiverged	0.0350448480753784	WGBS	TajimaD
Focal	0.298021348984909	WGBS	TajimaD
Undiverged	0.0592924798822567	WGBS	TajimaD
Focal	0.223328882648484	WGBS	TajimaD
Undiverged	0.102220624912023	WGBS	TajimaD
Focal	0.286103845249792	WGBS	TajimaD
Undiverged	0.0698730764868591	WGBS	TajimaD
Focal	0.239032698922877	WGBS	TajimaD
Undiverged	0.0576376281508324	WGBS	TajimaD
Focal	0.211953897803575	WGBS	TajimaD
Undiverged	0.0150386722641374	WGBS	TajimaD
Focal	0.27789260996198	WGBS	TajimaD
Undiverged	0.113377170736344	WGBS	TajimaD
Focal	0.213778083416632	WGBS	TajimaD
Undiverged	0.0608357882135707	WGBS	TajimaD
Focal	0.187435334085028	WGBS	TajimaD
Undiverged	0.0636847542379804	WGBS	TajimaD
Focal	0.214542874622944	WGBS	TajimaD
Undiverged	0.0939502585594523	WGBS	TajimaD
Focal	0.258749657165213	WGBS	TajimaD
Undiverged	-0.00104085534135383	WGBS	TajimaD
Focal	0.255411829737229	WGBS	TajimaD
Undiverged	0.0371645656471356	WGBS	TajimaD
Focal	0.220671488289641	WGBS	TajimaD
Undiverged	0.0233656082558876	WGBS	TajimaD
Focal	0.232639339525527	WGBS	TajimaD
Undiverged	0.024258597970372	WGBS	TajimaD
Focal	0.23025365194295	WGBS	TajimaD
Undiverged	0.022500313243147	WGBS	TajimaD
Focal	0.226279866548496	WGBS	TajimaD
Undiverged	0.00891656275609547	WGBS	TajimaD
Focal	0.285023923338224	WGBS	TajimaD
Undiverged	0.0372408649761231	WGBS	TajimaD
Focal	0.283401988838582	WGBS	TajimaD
Undiverged	0.0382535536018578	WGBS	TajimaD
Focal	0.156639003333199	WGBS	TajimaD
Undiverged	0.0670590850989383	WGBS	TajimaD
Focal	0.222654488734405	WGBS	TajimaD
Undiverged	-0.0595296734003966	WGBS	TajimaD
Focal	0.19233466029411	WGBS	TajimaD
Undiverged	-0.027009233004108	WGBS	TajimaD
Focal	0.134033464414067	WGBS	TajimaD
Undiverged	-0.0085399443419594	WGBS	TajimaD
Focal	0.195161219631551	WGBS	TajimaD
Undiverged	0.028716480670819	WGBS	TajimaD
Focal	0.180453560372757	WGBS	TajimaD
Undiverged	0.0776069763793913	WGBS	TajimaD
Focal	0.147971887679562	WGBS	TajimaD
Undiverged	-0.0378834958190508	WGBS	TajimaD
Focal	0.20807861596993	WGBS	TajimaD
Undiverged	0.0187835738984293	WGBS	TajimaD
Focal	0.24190206077978	WGBS	TajimaD
Undiverged	0.0459924105998711	WGBS	TajimaD
Focal	0.200928844081208	WGBS	TajimaD
Undiverged	-0.0274837537715714	WGBS	TajimaD
Focal	0.224613310849954	WGBS	TajimaD
Undiverged	-0.0814199705782267	WGBS	TajimaD
Focal	0.260923882933823	WGBS	TajimaD
Undiverged	0.0694727439230717	WGBS	TajimaD
Focal	0.168472499823145	WGBS	TajimaD
Undiverged	0.0437701935487499	WGBS	TajimaD
Focal	0.288702425930426	WGBS	TajimaD
Undiverged	0.0400005923909909	WGBS	TajimaD
Focal	0.22756117275284	WGBS	TajimaD
Undiverged	-0.0294350841744736	WGBS	TajimaD
Focal	0.208389811049548	WGBS	TajimaD
Undiverged	0.00454322626241607	WGBS	TajimaD
Focal	0.246343274604096	WGBS	TajimaD
Undiverged	0.0037050213431819	WGBS	TajimaD
Focal	0.203068698319192	WGBS	TajimaD
Undiverged	0.0294628297600376	WGBS	TajimaD
Focal	0.194682305453341	WGBS	TajimaD
Undiverged	0.0667702913481062	WGBS	TajimaD
Focal	0.302753109723414	WGBS	TajimaD
Undiverged	0.0157149988196703	WGBS	TajimaD
Focal	0.23996363441678	WGBS	TajimaD
Undiverged	-0.00594584309325565	WGBS	TajimaD
Focal	0.262550164952358	WGBS	TajimaD
Undiverged	0.0200538419697601	WGBS	TajimaD
Focal	0.239644330929808	WGBS	TajimaD
Undiverged	0.0920051186519581	WGBS	TajimaD
Focal	0.274883322454684	WGBS	TajimaD
Undiverged	-0.016396295325468	WGBS	TajimaD
Focal	0.196891480214719	WGBS	TajimaD
Undiverged	0.039472172153313	WGBS	TajimaD
Focal	0.187014630478595	WGBS	TajimaD
Undiverged	0.00492242255307594	WGBS	TajimaD
Focal	0.27941677719922	WGBS	TajimaD
Undiverged	0.0495228534497869	WGBS	TajimaD
Focal	0.289193273823926	WGBS	TajimaD
Undiverged	0.0224458071207741	WGBS	TajimaD
Focal	0.277162178111755	WGBS	TajimaD
Undiverged	0.0252139245167756	WGBS	TajimaD
Focal	0.182144364544847	WGBS	TajimaD
Undiverged	-0.0483524617665277	WGBS	TajimaD
Focal	0.202663091751424	WGBS	TajimaD
Undiverged	0.00742100907051796	WGBS	TajimaD
Focal	0.271322920446935	WGBS	TajimaD
Undiverged	0.00321133093993001	WGBS	TajimaD
Focal	0.270126171381078	WGBS	TajimaD
Undiverged	-0.0108002620767615	WGBS	TajimaD
Focal	0.27975559564479	WGBS	TajimaD
Undiverged	0.098867539481178	WGBS	TajimaD
Focal	0.195860551052259	WGBS	TajimaD
Undiverged	0.0414823197300084	WGBS	TajimaD
Focal	0.194040770203573	WGBS	TajimaD
Undiverged	0.0158457095132442	WGBS	TajimaD
Focal	0.196413308447447	WGBS	TajimaD
Undiverged	0.0382103419089424	WGBS	TajimaD
Focal	0.224430554233256	WGBS	TajimaD
Undiverged	0.024175691353428	WGBS	TajimaD
Focal	0.200678555477963	WGBS	TajimaD
Undiverged	-0.0821469598755173	WGBS	TajimaD
Focal	0.262435079077574	WGBS	TajimaD
Undiverged	0.0957182457221895	WGBS	TajimaD
Focal	0.188836499267097	WGBS	TajimaD
Undiverged	0.0210613275116546	WGBS	TajimaD
Focal	0.188427744436948	WGBS	TajimaD
Undiverged	-0.000123305434873336	WGBS	TajimaD
Focal	0.287840781721783	WGBS	TajimaD
Undiverged	0.0121437335440445	WGBS	TajimaD
Focal	0.219497834794111	WGBS	TajimaD
Undiverged	0.0076599816072895	WGBS	TajimaD
Focal	0.226124682959974	WGBS	TajimaD
Undiverged	0.054041664864264	WGBS	TajimaD
Focal	0.225470245828524	WGBS	TajimaD
Undiverged	0.0771567220242131	WGBS	TajimaD
Focal	0.166859187753899	WGBS	TajimaD
Undiverged	0.0140239200369607	WGBS	TajimaD
Focal	0.237264486449454	WGBS	TajimaD
Undiverged	-0.00854359971915794	WGBS	TajimaD
Focal	0.237194972679181	WGBS	TajimaD
Undiverged	0.0698833870890639	WGBS	TajimaD
Focal	0.25485542331239	WGBS	TajimaD
Undiverged	0.0864431556086938	WGBS	TajimaD
Focal	0.247915281954997	WGBS	TajimaD
Undiverged	0.0528293254536583	WGBS	TajimaD
Focal	0.300756252178369	WGBS	TajimaD
Undiverged	0.00413684813030577	WGBS	TajimaD
Focal	0.264732171108464	WGBS	TajimaD
Undiverged	0.00999828469072411	WGBS	TajimaD
Focal	0.202164068800596	WGBS	TajimaD
Undiverged	0.0748135421324013	WGBS	TajimaD
Focal	0.163204180920343	WGBS	TajimaD
Undiverged	0.0390650467116008	WGBS	TajimaD
Focal	0.25233224257462	WGBS	TajimaD
Undiverged	0.0184411217382438	WGBS	TajimaD
Focal	0.281846137917364	WGBS	TajimaD
Undiverged	0.0514998201034163	WGBS	TajimaD
Focal	0.191004368520023	WGBS	TajimaD
Undiverged	-0.0455572573778103	WGBS	TajimaD
Focal	0.266095481890437	WGBS	TajimaD
Undiverged	-0.0287722985231538	WGBS	TajimaD
Focal	0.173005447039621	WGBS	TajimaD
