Group	Mean	Count
HZ_Intron_Undiverged	0.731759652901093	751
HZ_Promoter_Focal	0.527172916427811	1214
HZ_Promoter_Undiverged	0.590761238171025	1214
WGBS_CDS_Focal	0.875141047370583	963
WGBS_CDS_Undiverged	0.840858002276645	963
WGBS_Intergenic_Focal	0.993473052954321	2619
WGBS_Intergenic_Undiverged	0.915355430637743	2619
WGBS_Intron_Focal	0.940752483778477	3625
WGBS_Intron_Undiverged	0.907570492476245	3625
WGBS_Promoter_Focal	0.463090048451264	1185
WGBS_Promoter_Undiverged	0.552856110327542	1185
CG_CDS_Focal	0.802314598062635	87
CG_CDS_Undiverged	0.849229488213033	87
CG_Intergenic_Focal	1.02171866774364	344
CG_Intergenic_Undiverged	0.918855779441538	344
CG_Intron_Focal	0.709324510437316	453
CG_Intron_Undiverged	0.761288660472212	453
CG_Promoter_Focal	0.435702107034673	1298
CG_Promoter_Undiverged	0.475255367817526	1298
HZ_CDS_Focal	0.977682270875486	131
HZ_CDS_Undiverged	0.785516222248953	131
HZ_Intergenic_Focal	1.16486213444273	559
HZ_Intergenic_Undiverged	0.797224961831629	559
HZ_Intron_Focal	0.742457603058766	751
HZ_Intron_Undiverged	0.741102155378955	751
HZ_Promoter_Focal	0.536515253078234	1214
HZ_Promoter_Undiverged	0.597492312775036	1214
WGBS_CDS_Focal	0.847821934969617	963
WGBS_CDS_Undiverged	0.885163899808513	963
WGBS_Intergenic_Focal	0.993654335619904	2619
WGBS_Intergenic_Undiverged	0.911097299266027	2619
WGBS_Intron_Focal	0.928403706841125	3625
WGBS_Intron_Undiverged	0.880991696770017	3625
WGBS_Promoter_Focal	0.439424543778054	1185
WGBS_Promoter_Undiverged	0.569160757762741	1185
CG_CDS_Focal	0.694191887756972	87
CG_CDS_Undiverged	0.899597415473341	87
CG_Intergenic_Focal	1.09249022549396	344
CG_Intergenic_Undiverged	0.895260051300422	344
CG_Intron_Focal	0.770685549584582	453
CG_Intron_Undiverged	0.811667031901799	453
CG_Promoter_Focal	0.418900154865142	1298
CG_Promoter_Undiverged	0.497035382357762	1298
HZ_CDS_Focal	0.913587528679534	131
HZ_CDS_Undiverged	0.811651843154592	131
HZ_Intergenic_Focal	1.07440546814714	559
HZ_Intergenic_Undiverged	0.815405825308922	559
HZ_Intron_Focal	0.723690781516767	751
HZ_Intron_Undiverged	0.772404197375305	751
HZ_Promoter_Focal	0.543184958205285	1214
HZ_Promoter_Undiverged	0.601120677573483	1214
WGBS_CDS_Focal	0.923786277628166	963
WGBS_CDS_Undiverged	0.843426900532022	963
WGBS_Intergenic_Focal	0.983667297052218	2619
WGBS_Intergenic_Undiverged	0.925737908246487	2619
WGBS_Intron_Focal	0.924486193155737	3625
WGBS_Intron_Undiverged	0.907591837509013	3625
WGBS_Promoter_Focal	0.443067024609407	1185
WGBS_Promoter_Undiverged	0.557304493873762	1185
CG_CDS_Focal	0.875255837868346	87
CG_CDS_Undiverged	0.889072524521571	87
CG_Intergenic_Focal	0.97563108554322	344
CG_Intergenic_Undiverged	0.80974138766194	344
CG_Intron_Focal	0.727162394481933	453
CG_Intron_Undiverged	0.793419292081176	453
CG_Promoter_Focal	0.424708063836501	1298
CG_Promoter_Undiverged	0.508372309412	1298
HZ_CDS_Focal	0.956515072778743	131
HZ_CDS_Undiverged	0.800769858972806	131
HZ_Intergenic_Focal	1.05823173038984	559
HZ_Intergenic_Undiverged	0.816253799038898	559
HZ_Intron_Focal	0.733002182049637	751
HZ_Intron_Undiverged	0.788886106074225	751
HZ_Promoter_Focal	0.535562502882241	1214
HZ_Promoter_Undiverged	0.603438298482636	1214
WGBS_CDS_Focal	0.864479242042345	963
WGBS_CDS_Undiverged	0.796794062352248	963
WGBS_Intergenic_Focal	0.946113875679867	2619
WGBS_Intergenic_Undiverged	0.938186498730962	2619
WGBS_Intron_Focal	0.945252281503674	3625
WGBS_Intron_Undiverged	0.888680163964365	3625
WGBS_Promoter_Focal	0.458350992174649	1185
WGBS_Promoter_Undiverged	0.580453101425874	1185
CG_CDS_Focal	0.761377753968787	87
CG_CDS_Undiverged	1.02542239960556	87
CG_Intergenic_Focal	1.12658471108826	344
CG_Intergenic_Undiverged	0.837650687440048	344
CG_Intron_Focal	0.740615387067118	453
CG_Intron_Undiverged	0.823042533919801	453
CG_Promoter_Focal	0.387098017767085	1298
CG_Promoter_Undiverged	0.492814821646287	1298
HZ_CDS_Focal	0.93404562125328	131
HZ_CDS_Undiverged	0.805759443463487	131
HZ_Intergenic_Focal	1.13744407980688	559
HZ_Intergenic_Undiverged	0.74813315601997	559
HZ_Intron_Focal	0.715124224018951	751
HZ_Intron_Undiverged	0.77540690423328	751
HZ_Promoter_Focal	0.520882511433264	1214
HZ_Promoter_Undiverged	0.605100172922351	1214
WGBS_CDS_Focal	0.892767915337978	963
WGBS_CDS_Undiverged	0.878461825035096	963
WGBS_Intergenic_Focal	0.961000954047724	2619
WGBS_Intergenic_Undiverged	0.894170967057198	2619
WGBS_Intron_Focal	0.97194679693614	3625
WGBS_Intron_Undiverged	0.894926271736014	3625
WGBS_Promoter_Focal	0.446661168066208	1185
WGBS_Promoter_Undiverged	0.541189044386566	1185
CG_CDS_Focal	0.620783197281088	87
CG_CDS_Undiverged	0.808901529357729	87
CG_Intergenic_Focal	1.03281929017691	344
CG_Intergenic_Undiverged	0.91501604474223	344
CG_Intron_Focal	0.755640576754112	453
CG_Intron_Undiverged	0.80475637952207	453
CG_Promoter_Focal	0.405855394937215	1298
CG_Promoter_Undiverged	0.515801050927136	1298
HZ_CDS_Focal	0.861270878150399	131
HZ_CDS_Undiverged	0.760229595567573	131
HZ_Intergenic_Focal	1.03267169684875	559
HZ_Intergenic_Undiverged	0.785953903014864	559
HZ_Intron_Focal	0.743446728199	751
HZ_Intron_Undiverged	0.749029353790205	751
HZ_Promoter_Focal	0.493556545826764	1214
HZ_Promoter_Undiverged	0.565660407013029	1214
WGBS_CDS_Focal	0.884686916580765	963
WGBS_CDS_Undiverged	0.843231951413111	963
WGBS_Intergenic_Focal	0.931854460802507	2619
WGBS_Intergenic_Undiverged	0.919180784816819	2619
WGBS_Intron_Focal	0.920810193094867	3625
WGBS_Intron_Undiverged	0.896529548321331	3625
WGBS_Promoter_Focal	0.448687728766692	1185
WGBS_Promoter_Undiverged	0.544192962630825	1185
CG_CDS_Focal	0.825227212076096	87
CG_CDS_Undiverged	0.950448918779416	87
CG_Intergenic_Focal	1.16140207538536	344
CG_Intergenic_Undiverged	0.813873319740506	344
CG_Intron_Focal	0.729150194769836	453
CG_Intron_Undiverged	0.768908672377934	453
CG_Promoter_Focal	0.406596865495317	1298
CG_Promoter_Undiverged	0.480219160889725	1298
HZ_CDS_Focal	0.994713839500398	131
HZ_CDS_Undiverged	0.921747201792289	131
HZ_Intergenic_Focal	1.04895087044573	559
HZ_Intergenic_Undiverged	0.780376378516654	559
HZ_Intron_Focal	0.746221493418265	751
HZ_Intron_Undiverged	0.759723569110593	751
HZ_Promoter_Focal	0.541406300148389	1214
HZ_Promoter_Undiverged	0.595193660991076	1214
WGBS_CDS_Focal	0.880223502146777	963
WGBS_CDS_Undiverged	0.857296134222313	963
WGBS_Intergenic_Focal	0.984052236133398	2619
WGBS_Intergenic_Undiverged	0.935168046599164	2619
WGBS_Intron_Focal	0.931430159697014	3625
WGBS_Intron_Undiverged	0.905767826523948	3625
WGBS_Promoter_Focal	0.455401900672882	1185
WGBS_Promoter_Undiverged	0.582094238979663	1185
CG_CDS_Focal	0.70356540091327	87
CG_CDS_Undiverged	1.00643524040213	87
CG_Intergenic_Focal	1.21859427321213	344
CG_Intergenic_Undiverged	0.979186094687875	344
CG_Intron_Focal	0.709686370288559	453
CG_Intron_Undiverged	0.802450411444962	453
CG_Promoter_Focal	0.418377882890768	1298
CG_Promoter_Undiverged	0.485778567802515	1298
HZ_CDS_Focal	0.830101931222247	131
HZ_CDS_Undiverged	0.827938481147721	131
HZ_Intergenic_Focal	1.06919405656875	559
HZ_Intergenic_Undiverged	0.779915874185084	559
HZ_Intron_Focal	0.778241341719862	751
HZ_Intron_Undiverged	0.775979052572764	751
HZ_Promoter_Focal	0.531595516004799	1214
HZ_Promoter_Undiverged	0.590645642718156	1214
WGBS_CDS_Focal	0.980324042725217	963
WGBS_CDS_Undiverged	0.857552167130633	963
WGBS_Intergenic_Focal	0.959151058602839	2619
WGBS_Intergenic_Undiverged	0.928918178494668	2619
WGBS_Intron_Focal	0.912432234566447	3625
WGBS_Intron_Undiverged	0.908394685489141	3625
WGBS_Promoter_Focal	0.469988553409021	1185
WGBS_Promoter_Undiverged	0.543175726703991	1185
CG_CDS_Focal	0.805483768067892	87
CG_CDS_Undiverged	0.965095965470934	87
CG_Intergenic_Focal	0.985939197218343	344
CG_Intergenic_Undiverged	0.79704033669753	344
CG_Intron_Focal	0.790485057422581	453
CG_Intron_Undiverged	0.80009191298731	453
CG_Promoter_Focal	0.395976045586417	1298
CG_Promoter_Undiverged	0.504396294353223	1298
HZ_CDS_Focal	0.895114470808787	131
HZ_CDS_Undiverged	0.796784618652938	131
HZ_Intergenic_Focal	0.979401165553321	559
HZ_Intergenic_Undiverged	0.775015232988733	559
HZ_Intron_Focal	0.728528354220056	751
HZ_Intron_Undiverged	0.772024805144978	751
HZ_Promoter_Focal	0.526759543759395	1214
HZ_Promoter_Undiverged	0.593785987826361	1214
WGBS_CDS_Focal	0.920135638692465	963
WGBS_CDS_Undiverged	0.88301169868136	963
WGBS_Intergenic_Focal	1.0221088484789	2619
WGBS_Intergenic_Undiverged	0.921101528672938	2619
WGBS_Intron_Focal	0.923577176377164	3625
WGBS_Intron_Undiverged	0.912740576936295	3625
WGBS_Promoter_Focal	0.475627704982611	1185
WGBS_Promoter_Undiverged	0.552525957542972	1185
CG_CDS_Focal	0.860247265261818	87
CG_CDS_Undiverged	0.94403808800475	87
CG_Intergenic_Focal	1.1890231202643	344
CG_Intergenic_Undiverged	0.86975350506755	344
CG_Intron_Focal	0.742655200549893	453
CG_Intron_Undiverged	0.760148452737219	453
CG_Promoter_Focal	0.418904730783394	1298
CG_Promoter_Undiverged	0.47949524337285	1298
HZ_CDS_Focal	0.960719955203754	131
HZ_CDS_Undiverged	0.770538401453272	131
HZ_Intergenic_Focal	1.10027859683351	559
HZ_Intergenic_Undiverged	0.801146831870279	559
HZ_Intron_Focal	0.749803311660392	751
HZ_Intron_Undiverged	0.742084859723175	751
HZ_Promoter_Focal	0.56758891778184	1214
HZ_Promoter_Undiverged	0.589865603857264	1214
WGBS_CDS_Focal	0.894514571719248	963
WGBS_CDS_Undiverged	0.812762783974004	963
WGBS_Intergenic_Focal	0.974827868155189	2619
WGBS_Intergenic_Undiverged	0.914051658788494	2619
WGBS_Intron_Focal	0.94989029644952	3625
WGBS_Intron_Undiverged	0.902339581411007	3625
WGBS_Promoter_Focal	0.457082598922307	1185
WGBS_Promoter_Undiverged	0.553483905970004	1185
CG_CDS_Focal	0.694059035104236	87
CG_CDS_Undiverged	0.798383736750041	87
CG_Intergenic_Focal	0.997563603776474	344
CG_Intergenic_Undiverged	0.912230459765144	344
CG_Intron_Focal	0.728240934709421	453
CG_Intron_Undiverged	0.827774849373118	453
CG_Promoter_Focal	0.423061154670757	1298
CG_Promoter_Undiverged	0.485278886712818	1298
HZ_CDS_Focal	0.868153244811258	131
HZ_CDS_Undiverged	0.807339670995098	131
HZ_Intergenic_Focal	1.03379627771102	559
HZ_Intergenic_Undiverged	0.740611493218262	559
HZ_Intron_Focal	0.749444380520862	751
HZ_Intron_Undiverged	0.775886328531621	751
HZ_Promoter_Focal	0.511256748394467	1214
HZ_Promoter_Undiverged	0.559578787341629	1214
WGBS_CDS_Focal	0.872226979040084	963
WGBS_CDS_Undiverged	0.84982298580763	963
WGBS_Intergenic_Focal	0.978766991308284	2619
WGBS_Intergenic_Undiverged	0.922370323291346	2619
WGBS_Intron_Focal	0.940457341246431	3625
WGBS_Intron_Undiverged	0.933464754144388	3625
WGBS_Promoter_Focal	0.455053065709212	1185
WGBS_Promoter_Undiverged	0.548422329662858	1185
CG_CDS_Focal	0.770147051977465	87
CG_CDS_Undiverged	1.01514126535117	87
CG_Intergenic_Focal	1.0233073255611	344
CG_Intergenic_Undiverged	0.917816569350676	344
CG_Intron_Focal	0.717182677565889	453
CG_Intron_Undiverged	0.78114109571773	453
CG_Promoter_Focal	0.425869414674271	1298
CG_Promoter_Undiverged	0.481984963996504	1298
HZ_CDS_Focal	1.04970642549324	131
HZ_CDS_Undiverged	0.855910007924037	131
HZ_Intergenic_Focal	1.00200082865867	559
HZ_Intergenic_Undiverged	0.777017244197491	559
HZ_Intron_Focal	0.73520399312949	751
HZ_Intron_Undiverged	0.773507972811156	751
HZ_Promoter_Focal	0.538488168170518	1214
HZ_Promoter_Undiverged	0.593023062025148	1214
WGBS_CDS_Focal	0.893734608764514	963
WGBS_CDS_Undiverged	0.896881383883792	963
WGBS_Intergenic_Focal	0.947626459070792	2619
WGBS_Intergenic_Undiverged	0.917328164514399	2619
WGBS_Intron_Focal	0.954082353958665	3625
WGBS_Intron_Undiverged	0.909356992957087	3625
WGBS_Promoter_Focal	0.422551603338816	1185
WGBS_Promoter_Undiverged	0.555948645359112	1185
CG_CDS_Focal	0.701484546860405	87
CG_CDS_Undiverged	0.952236721769884	87
CG_Intergenic_Focal	1.08277853610566	344
CG_Intergenic_Undiverged	0.822994873533107	344
CG_Intron_Focal	0.720349114783238	453
CG_Intron_Undiverged	0.76049126698927	453
CG_Promoter_Focal	0.428462308849741	1298
CG_Promoter_Undiverged	0.467882792399393	1298
HZ_CDS_Focal	0.934717041375634	131
HZ_CDS_Undiverged	0.777216554736939	131
HZ_Intergenic_Focal	1.09505422645382	559
HZ_Intergenic_Undiverged	0.789352297759698	559
HZ_Intron_Focal	0.723967903802242	751
HZ_Intron_Undiverged	0.772123007964736	751
HZ_Promoter_Focal	0.521041409039012	1214
HZ_Promoter_Undiverged	0.576342322448073	1214
WGBS_CDS_Focal	0.899659850704689	963
WGBS_CDS_Undiverged	0.83344283679764	963
WGBS_Intergenic_Focal	0.951863046337826	2619
WGBS_Intergenic_Undiverged	0.914297042478807	2619
WGBS_Intron_Focal	0.945612111093199	3625
WGBS_Intron_Undiverged	0.916018127819521	3625
WGBS_Promoter_Focal	0.479202404914729	1185
WGBS_Promoter_Undiverged	0.543409472994355	1185
CG_CDS_Focal	0.829337155113081	87
CG_CDS_Undiverged	0.915502833749517	87
CG_Intergenic_Focal	1.03828114636525	344
CG_Intergenic_Undiverged	0.951922292311976	344
CG_Intron_Focal	0.788854460039195	453
CG_Intron_Undiverged	0.854933919761398	453
CG_Promoter_Focal	0.394617182932798	1298
CG_Promoter_Undiverged	0.510613268240839	1298
HZ_CDS_Focal	0.913718654188501	131
HZ_CDS_Undiverged	0.785410649958127	131
HZ_Intergenic_Focal	1.04292923224327	559
HZ_Intergenic_Undiverged	0.761166580825505	559
HZ_Intron_Focal	0.768244626810055	751
HZ_Intron_Undiverged	0.790431791260341	751
HZ_Promoter_Focal	0.532618325109245	1214
HZ_Promoter_Undiverged	0.599583637857948	1214
WGBS_CDS_Focal	0.887648121017998	963
WGBS_CDS_Undiverged	0.86570153576175	963
WGBS_Intergenic_Focal	0.972609161074002	2619
WGBS_Intergenic_Undiverged	0.91716663281067	2619
WGBS_Intron_Focal	0.961760816900676	3625
WGBS_Intron_Undiverged	0.901669989870982	3625
WGBS_Promoter_Focal	0.445974853513892	1185
WGBS_Promoter_Undiverged	0.542718378221474	1185
CG_CDS_Focal	0.837501509863059	87
CG_CDS_Undiverged	1.06268009875783	87
CG_Intergenic_Focal	1.03600286777586	344
CG_Intergenic_Undiverged	0.903913943443381	344
CG_Intron_Focal	0.754774983828657	453
CG_Intron_Undiverged	0.776808322878023	453
CG_Promoter_Focal	0.418227663762488	1298
CG_Promoter_Undiverged	0.480207969743989	1298
HZ_CDS_Focal	0.846692361272842	131
HZ_CDS_Undiverged	0.871154564804189	131
HZ_Intergenic_Focal	1.04352111994932	559
HZ_Intergenic_Undiverged	0.800310786557458	559
HZ_Intron_Focal	0.710382499582327	751
HZ_Intron_Undiverged	0.749967698758678	751
HZ_Promoter_Focal	0.525655913260809	1214
HZ_Promoter_Undiverged	0.613694789819365	1214
WGBS_CDS_Focal	0.908813810914428	963
WGBS_CDS_Undiverged	0.848508189101134	963
WGBS_Intergenic_Focal	0.968641659623804	2619
WGBS_Intergenic_Undiverged	0.910193756776881	2619
WGBS_Intron_Focal	0.913951463537305	3625
WGBS_Intron_Undiverged	0.888683047685947	3625
WGBS_Promoter_Focal	0.450599042440578	1185
WGBS_Promoter_Undiverged	0.566922802344634	1185
CG_CDS_Focal	0.666134547839701	87
CG_CDS_Undiverged	0.813552873656793	87
CG_Intergenic_Focal	1.14507143221306	344
CG_Intergenic_Undiverged	0.854887156439896	344
CG_Intron_Focal	0.825082012701402	453
CG_Intron_Undiverged	0.791341752114805	453
CG_Promoter_Focal	0.419113149352477	1298
CG_Promoter_Undiverged	0.472649826467127	1298
HZ_CDS_Focal	0.948725013360826	131
HZ_CDS_Undiverged	0.855028098593293	131
HZ_Intergenic_Focal	1.04027321164427	559
HZ_Intergenic_Undiverged	0.756550251857574	559
HZ_Intron_Focal	0.745446920679363	751
HZ_Intron_Undiverged	0.782028274045302	751
HZ_Promoter_Focal	0.534699985118027	1214
HZ_Promoter_Undiverged	0.591472065552903	1214
WGBS_CDS_Focal	0.929087197502814	963
WGBS_CDS_Undiverged	0.867487337169689	963
WGBS_Intergenic_Focal	0.937539073207874	2619
WGBS_Intergenic_Undiverged	0.930344651400783	2619
WGBS_Intron_Focal	0.929070309030641	3625
WGBS_Intron_Undiverged	0.89607069970204	3625
WGBS_Promoter_Focal	0.455623978558851	1185
WGBS_Promoter_Undiverged	0.569089583727548	1185
CG_CDS_Focal	0.656759164628108	87
CG_CDS_Undiverged	0.829780141369289	87
CG_Intergenic_Focal	1.09239689628349	344
CG_Intergenic_Undiverged	0.885720980398577	344
CG_Intron_Focal	0.676231279222316	453
CG_Intron_Undiverged	0.763720565644708	453
CG_Promoter_Focal	0.402526138359635	1298
CG_Promoter_Undiverged	0.503910605190105	1298
HZ_CDS_Focal	0.923877765548934	131
HZ_CDS_Undiverged	0.781693865815999	131
HZ_Intergenic_Focal	1.10107590993991	559
HZ_Intergenic_Undiverged	0.750940712933228	559
HZ_Intron_Focal	0.698560913587651	751
HZ_Intron_Undiverged	0.789215259160279	751
HZ_Promoter_Focal	0.518764013101649	1214
HZ_Promoter_Undiverged	0.580780976652827	1214
WGBS_CDS_Focal	0.943114173651453	963
WGBS_CDS_Undiverged	0.857949061824692	963
WGBS_Intergenic_Focal	0.983001542612221	2619
WGBS_Intergenic_Undiverged	0.90689267708284	2619
WGBS_Intron_Focal	0.966234420592607	3625
WGBS_Intron_Undiverged	0.895653801410688	3625
WGBS_Promoter_Focal	0.444858401552676	1185
WGBS_Promoter_Undiverged	0.551197513915097	1185
CG_CDS_Focal	0.632055156223387	87
CG_CDS_Undiverged	0.988557441070214	87
CG_Intergenic_Focal	1.13741247009258	344
CG_Intergenic_Undiverged	0.846135978396583	344
CG_Intron_Focal	0.73263334639919	453
CG_Intron_Undiverged	0.805532575744231	453
CG_Promoter_Focal	0.392119602611893	1298
CG_Promoter_Undiverged	0.480657412451192	1298
HZ_CDS_Focal	0.864425083796197	131
HZ_CDS_Undiverged	0.821643961310076	131
HZ_Intergenic_Focal	1.03574881063817	559
HZ_Intergenic_Undiverged	0.813925703716652	559
HZ_Intron_Focal	0.718292571681403	751
HZ_Intron_Undiverged	0.742322470678147	751
HZ_Promoter_Focal	0.533058932756299	1214
HZ_Promoter_Undiverged	0.58063052343203	1214
WGBS_CDS_Focal	0.846057785567422	963
WGBS_CDS_Undiverged	0.869010678262042	963
WGBS_Intergenic_Focal	1.00070910984456	2619
WGBS_Intergenic_Undiverged	0.912155074545373	2619
WGBS_Intron_Focal	0.934158949434058	3625
WGBS_Intron_Undiverged	0.900301131915773	3625
WGBS_Promoter_Focal	0.447774181742197	1185
WGBS_Promoter_Undiverged	0.542286853213118	1185
CG_CDS_Focal	0.698826646359265	87
CG_CDS_Undiverged	0.767230280373014	87
CG_Intergenic_Focal	1.1001134163986	344
CG_Intergenic_Undiverged	0.881455010680722	344
CG_Intron_Focal	0.772865407193626	453
CG_Intron_Undiverged	0.746140072834309	453
CG_Promoter_Focal	0.42967453281369	1298
CG_Promoter_Undiverged	0.486054569286202	1298
HZ_CDS_Focal	0.836285369312795	131
HZ_CDS_Undiverged	0.775729490318206	131
HZ_Intergenic_Focal	1.05039721161039	559
HZ_Intergenic_Undiverged	0.778672795298778	559
HZ_Intron_Focal	0.747029122947897	751
HZ_Intron_Undiverged	0.774914427499465	751
HZ_Promoter_Focal	0.524669570920903	1214
HZ_Promoter_Undiverged	0.574077746957474	1214
WGBS_CDS_Focal	0.894210681227794	963
WGBS_CDS_Undiverged	0.856901476774017	963
WGBS_Intergenic_Focal	0.953631639737745	2619
WGBS_Intergenic_Undiverged	0.925122371995292	2619
WGBS_Intron_Focal	0.931690442652395	3625
WGBS_Intron_Undiverged	0.901941869982789	3625
WGBS_Promoter_Focal	0.465463528118077	1185
WGBS_Promoter_Undiverged	0.535646906281973	1185
CG_CDS_Focal	0.863951581925579	87
CG_CDS_Undiverged	0.773259196627904	87
CG_Intergenic_Focal	1.15571138402493	344
CG_Intergenic_Undiverged	0.900919880082453	344
CG_Intron_Focal	0.750543861398981	453
CG_Intron_Undiverged	0.746196670520611	453
CG_Promoter_Focal	0.42762327679245	1298
CG_Promoter_Undiverged	0.48762121938597	1298
HZ_CDS_Focal	1.01103697130748	131
HZ_CDS_Undiverged	0.848125547400469	131
HZ_Intergenic_Focal	1.03385592127683	559
HZ_Intergenic_Undiverged	0.799063787749336	559
HZ_Intron_Focal	0.731647825815441	751
HZ_Intron_Undiverged	0.720770674945045	751
HZ_Promoter_Focal	0.555300880062006	1214
HZ_Promoter_Undiverged	0.602285474537283	1214
WGBS_CDS_Focal	0.896442043809477	963
WGBS_CDS_Undiverged	0.883315124652062	963
WGBS_Intergenic_Focal	0.989122971539731	2619
WGBS_Intergenic_Undiverged	0.88551579808558	2619
WGBS_Intron_Focal	0.942824483782173	3625
WGBS_Intron_Undiverged	0.902952922504342	3625
WGBS_Promoter_Focal	0.460146101758498	1185
WGBS_Promoter_Undiverged	0.5689898158701	1185
CG_CDS_Focal	0.69765919533672	87
CG_CDS_Undiverged	0.863666601050411	87
CG_Intergenic_Focal	1.2185461498817	344
CG_Intergenic_Undiverged	0.891860375114573	344
CG_Intron_Focal	0.735588455522808	453
CG_Intron_Undiverged	0.86578820216611	453
CG_Promoter_Focal	0.421181473435623	1298
CG_Promoter_Undiverged	0.471306521895792	1298
HZ_CDS_Focal	0.948917208244058	131
HZ_CDS_Undiverged	0.800638710581422	131
HZ_Intergenic_Focal	1.11356113974679	559
HZ_Intergenic_Undiverged	0.748819326848615	559
HZ_Intron_Focal	0.743658031195462	751
HZ_Intron_Undiverged	0.71146193266859	751
HZ_Promoter_Focal	0.532889773401889	1214
HZ_Promoter_Undiverged	0.572515382507167	1214
WGBS_CDS_Focal	0.920106923635828	963
WGBS_CDS_Undiverged	0.854275974856834	963
WGBS_Intergenic_Focal	0.968936437052895	2619
WGBS_Intergenic_Undiverged	0.911015134747195	2619
WGBS_Intron_Focal	0.971618983233503	3625
WGBS_Intron_Undiverged	0.911103173674157	3625
WGBS_Promoter_Focal	0.441775155896987	1185
WGBS_Promoter_Undiverged	0.553577657464441	1185
CG_CDS_Focal	0.817646853006556	87
CG_CDS_Undiverged	0.854039851934295	87
CG_Intergenic_Focal	1.08300047890282	344
CG_Intergenic_Undiverged	0.877456002108724	344
CG_Intron_Focal	0.713075496518848	453
CG_Intron_Undiverged	0.839095765421566	453
CG_Promoter_Focal	0.413664745855076	1298
CG_Promoter_Undiverged	0.481947243910653	1298
HZ_CDS_Focal	0.887677578069556	131
HZ_CDS_Undiverged	0.877719751392448	131
HZ_Intergenic_Focal	0.962682697440997	559
HZ_Intergenic_Undiverged	0.799482278770409	559
HZ_Intron_Focal	0.743163457144444	751
HZ_Intron_Undiverged	0.802484678732817	751
HZ_Promoter_Focal	0.553730407999274	1214
HZ_Promoter_Undiverged	0.580837669514093	1214
WGBS_CDS_Focal	0.920105808421161	963
WGBS_CDS_Undiverged	0.851493544730944	963
WGBS_Intergenic_Focal	0.961475455519906	2619
WGBS_Intergenic_Undiverged	0.903589336657509	2619
WGBS_Intron_Focal	0.932596162060093	3625
WGBS_Intron_Undiverged	0.881735290613798	3625
WGBS_Promoter_Focal	0.47351993757572	1185
WGBS_Promoter_Undiverged	0.533279904025683	1185
CG_CDS_Focal	0.69910860534511	87
CG_CDS_Undiverged	0.771642313115389	87
CG_Intergenic_Focal	1.08639084258268	344
CG_Intergenic_Undiverged	0.859743615873719	344
CG_Intron_Focal	0.718931397995876	453
CG_Intron_Undiverged	0.81308267294119	453
CG_Promoter_Focal	0.407499606491372	1298
CG_Promoter_Undiverged	0.482568919249168	1298
HZ_CDS_Focal	0.934722545674882	131
HZ_CDS_Undiverged	0.733844933895903	131
HZ_Intergenic_Focal	1.08914493183752	559
HZ_Intergenic_Undiverged	0.715737719173577	559
HZ_Intron_Focal	0.714291914364597	751
HZ_Intron_Undiverged	0.739743113168536	751
HZ_Promoter_Focal	0.527794593162153	1214
HZ_Promoter_Undiverged	0.584455490642766	1214
WGBS_CDS_Focal	0.934321300725014	963
WGBS_CDS_Undiverged	0.836004832146274	963
WGBS_Intergenic_Focal	0.955045742397343	2619
WGBS_Intergenic_Undiverged	0.936243657150027	2619
WGBS_Intron_Focal	0.93094477872457	3625
WGBS_Intron_Undiverged	0.899280979314706	3625
WGBS_Promoter_Focal	0.478011648154662	1185
WGBS_Promoter_Undiverged	0.574758547653108	1185
CG_CDS_Focal	0.807770551663646	87
CG_CDS_Undiverged	0.930570639568407	87
CG_Intergenic_Focal	1.0725270068871	344
CG_Intergenic_Undiverged	0.986567443081058	344
CG_Intron_Focal	0.719309609604375	453
CG_Intron_Undiverged	0.77460697347631	453
CG_Promoter_Focal	0.415492511539438	1298
CG_Promoter_Undiverged	0.487681690202126	1298
HZ_CDS_Focal	0.895546271842358	131
HZ_CDS_Undiverged	0.758644185704232	131
HZ_Intergenic_Focal	1.06303346461989	559
HZ_Intergenic_Undiverged	0.753645385957464	559
HZ_Intron_Focal	0.751620149893519	751
HZ_Intron_Undiverged	0.774145222341013	751
HZ_Promoter_Focal	0.509978272132597	1214
HZ_Promoter_Undiverged	0.579884913201444	1214
WGBS_CDS_Focal	0.919521802861474	963
WGBS_CDS_Undiverged	0.839243069019958	963
WGBS_Intergenic_Focal	0.941644556203122	2619
WGBS_Intergenic_Undiverged	0.962792533380178	2619
WGBS_Intron_Focal	0.965274699094163	3625
WGBS_Intron_Undiverged	0.897422675580974	3625
WGBS_Promoter_Focal	0.43798990434589	1185
WGBS_Promoter_Undiverged	0.549684108768336	1185
CG_CDS_Focal	0.820978469181519	87
CG_CDS_Undiverged	0.909299884095742	87
CG_Intergenic_Focal	1.06148220774877	344
CG_Intergenic_Undiverged	0.900036548265013	344
CG_Intron_Focal	0.731878326054226	453
CG_Intron_Undiverged	0.848269894592909	453
CG_Promoter_Focal	0.403541543777421	1298
CG_Promoter_Undiverged	0.497250564766099	1298
HZ_CDS_Focal	0.846291053582439	131
HZ_CDS_Undiverged	0.831148687644709	131
HZ_Intergenic_Focal	1.08387894316723	559
HZ_Intergenic_Undiverged	0.751039483137289	559
HZ_Intron_Focal	0.765645238304415	751
HZ_Intron_Undiverged	0.790597261737758	751
HZ_Promoter_Focal	0.550186387795311	1214
